statNm,statId,chgerId,chgerType,addr,addrDetail,location,lat,lng,useTime,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,floorNum,floorType,maker
영종도 하늘도시 우미린2단지,HM000701,07,02,인천광역시 영종구 하늘달빛로 113,null,주차장,37.488138567,126.55503753,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715185209,20260715175645,20260715185052,,,7,단독,28,28155,H0,H001,N,,Y,,N,,N,2022,1,B,휴맥스이브이
영종도 하늘도시 우미린2단지,HM000701,08,02,인천광역시 영종구 하늘달빛로 113,null,주차장,37.488138567,126.55503753,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716012210,20260715203807,20260716012152,,,7,단독,28,28155,H0,H001,N,,Y,,N,,N,2022,1,B,휴맥스이브이
영종도 하늘도시 우미린2단지,HM000701,09,02,인천광역시 영종구 하늘달빛로 113,null,주차장,37.488138567,126.55503753,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715225410,20260715171709,20260715225210,,,7,단독,28,28155,H0,H001,N,,Y,,N,,N,2022,1,B,휴맥스이브이
영종도 하늘도시 우미린2단지,HM000701,10,02,인천광역시 영종구 하늘달빛로 113,null,주차장,37.488138567,126.55503753,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716040609,20260715202859,20260716040517,,,7,단독,28,28155,H0,H001,N,,Y,,N,,N,2022,1,B,휴맥스이브이
영종도 하늘도시 우미린2단지,HM000701,11,02,인천광역시 영종구 하늘달빛로 113,null,주차장,37.488138567,126.55503753,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716025010,20260715212435,20260716024952,,,7,단독,28,28155,H0,H001,N,,Y,,N,,N,2022,1,B,휴맥스이브이
영종도 하늘도시 우미린2단지,HM000701,12,02,인천광역시 영종구 하늘달빛로 113,null,주차장,37.488138567,126.55503753,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,3,20260716040407,20260715201645,20260716005917,20260715201645,,7,단독,28,28155,H0,H001,N,,Y,,N,,N,2022,1,B,휴맥스이브이
영종도 하늘도시 우미린2단지,HM000701,13,02,인천광역시 영종구 하늘달빛로 113,null,주차장,37.488138567,126.55503753,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715185209,20260715160347,20260715185100,,,7,단독,28,28155,H0,H001,N,,Y,,N,,N,2022,1,B,휴맥스이브이
영종도 하늘도시 우미린2단지,HM000701,14,02,인천광역시 영종구 하늘달빛로 113,null,주차장,37.488138567,126.55503753,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715232809,20260715195332,20260715232641,,,7,단독,28,28155,H0,H001,N,,Y,,N,,N,2022,1,B,휴맥스이브이
영종도 하늘도시 우미린2단지,HM000701,15,02,인천광역시 영종구 하늘달빛로 113,null,주차장,37.488138567,126.55503753,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716004011,20260715195107,20260716003830,,,7,단독,28,28155,H0,H001,N,,Y,,N,,N,2022,1,B,휴맥스이브이
용담마을아파트,HM000754,01,02,인천광역시 연수구 용담로 25,null,주차장,37.420607432,126.67094591,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715235409,20260715200558,20260715235248,,,7,단독,28,28185,H0,H001,N,,Y,,N,,N,2022,1,F,휴맥스이브이
용담마을아파트,HM000754,02,02,인천광역시 연수구 용담로 25,null,주차장,37.420607432,126.67094591,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716002810,20260715195118,20260716002730,,,7,단독,28,28185,H0,H001,N,,Y,,N,,N,2022,1,F,휴맥스이브이
용담마을아파트,HM000754,03,02,인천광역시 연수구 용담로 25,null,주차장,37.420607432,126.67094591,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716044409,20260715211039,20260716044328,,,7,단독,28,28185,H0,H001,N,,Y,,N,,N,2022,1,F,휴맥스이브이
용담마을아파트,HM000754,04,02,인천광역시 연수구 용담로 25,null,주차장,37.420607432,126.67094591,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716072609,20260716014737,20260716072506,,,7,단독,28,28185,H0,H001,N,,Y,,N,,N,2022,1,F,휴맥스이브이
용담마을아파트,HM000754,05,02,인천광역시 연수구 용담로 25,null,주차장,37.420607432,126.67094591,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715175210,20260715170412,20260715175035,,,7,단독,28,28185,H0,H001,N,,Y,,N,,N,2022,1,F,휴맥스이브이
별빛마을웰카운티,HM000786,01,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715194411,20260715170341,20260715194343,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,02,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715192411,20260715181508,20260715192243,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,03,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715223810,20260715174603,20260715223747,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,04,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715233211,20260715214703,20260715233055,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,05,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716001410,20260715215956,20260716001322,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,06,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716013011,20260715195426,20260716012952,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,07,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260714160011,20260714152542,20260714155831,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,08,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715014810,20260714195612,20260715014757,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,09,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715224410,20260715182733,20260715224357,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,10,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260714160410,20260714134150,20260714160305,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,11,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260716071408,20260715220331,20260716071309,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,12,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715030410,20260714181728,20260715030318,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,13,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715135410,20260715124036,20260715135329,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,14,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715085011,20260715083341,20260715084929,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
별빛마을웰카운티,HM000786,15,02,인천광역시 남동구 논현로 235,null,지하2층주차장  9-092 / A13기둥 / A28기둥,37.4062487,126.7316707,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,1800-3188,2,20260715201212,20260715195654,20260715201122,,,7,단독,28,28200,H0,H001,N,거주자외 사용불가,Y,,N,,N,2022,2,B,휴맥스이브이
시대연수아파트,HM000804,01,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260716004611,20260715181304,20260716004422,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,02,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260714135012,20260714102815,20260714134904,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,03,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715223409,20260715174840,20260715223234,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,04,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715110609,20260714150810,20260714203218,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,05,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,3,20260716081410,20260715211958,20260716025144,20260716081226,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,06,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260716010216,20260715173207,20260716010017,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,07,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715110809,20260714215607,20260715003201,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,08,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715013611,20260714172235,20260715013541,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,09,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260713093211,20260712223916,20260713093043,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,10,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,3,20260716093409,20260716053120,20260716065540,20260716093258,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,11,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260711183610,20260710134736,20260710171427,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
시대연수아파트,HM000804,12,02,인천광역시 연수구 용담로 3,null,주차장,37.421433433,126.66849387,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260714174212,20260714135216,20260714174154,,,7,단독,28,28185,H0,H001,Y,,Y,,N,,N,2022,1,F,휴맥스이브이
에코메트로7단지,HM000855,01,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260716004812,20260715221327,20260716004631,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,02,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260716022811,20260714195824,20260715004836,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,03,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715235012,20260715191118,20260715234921,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,04,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715213612,20260715195614,20260715213449,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,05,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715220611,20260715174400,20260715220409,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,06,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715233212,20260715200819,20260715233031,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,07,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260714224812,20260714192626,20260714224655,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,08,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715110809,20260714221224,20260715040820,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,09,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260716041609,20260715170058,20260716041455,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,10,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260716010611,20260715174409,20260716010512,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,11,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260713024011,20260712200132,20260713023907,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
에코메트로7단지,HM000855,12,02,인천광역시 남동구 에코중앙로 163,null,주차장,37.391935852,126.72606974,24시간 이용가능,HM,휴맥스이브이,휴맥스이브이,18003188,2,20260715220811,20260715202438,20260715220747,,,7,단독,28,28200,H0,H001,Y,,Y,입주민외 사용불가,N,,N,2022,2,B,휴맥스이브이
